type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,50.06812,14.34609,270.1,6.2,6.998,17.22,,
T,50.06812,14.34596,270.5,5,7.008,9.31,,
T,50.06811,14.34578,271.2,5,7.021,12.93,,
T,50.06809,14.34532,272.6,4.4,7.054,33.01,,
T,50.06801,14.34293,273.2,0.3,7.225,171.34,,
T,50.06799,14.34229,272.5,-1.5,7.271,45.87,,
T,50.06798,14.34201,271.8,-3.4,7.291,20.08,,
T,50.06798,14.34154,271.1,-2.1,7.325,33.65,,
T,50.06797,14.3415,271,-2.3,7.328,3.07,,
T,50.06796,14.34117,270.7,-1.4,7.351,23.65,,
T,50.06796,14.34105,270.7,0,7.36,8.59,,
T,50.06795,14.34093,270.8,0.8,7.369,8.66,,
T,50.06795,14.34085,270.8,0,7.374,5.73,,
T,50.06794,14.34045,271.2,1.6,7.403,28.66,,
T,50.06793,14.34043,271.4,7.9,7.405,1.81,,
T,50.06793,14.34032,271.8,5,7.413,7.88,,
T,50.06791,14.34009,272,1.8,7.429,16.62,,
T,50.06791,14.34003,272,0,7.434,4.3,,
T,50.0679,14.33978,272.9,4.8,7.451,17.93,,
T,50.06784,14.33811,275.8,2.4,7.571,119.75,,
T,50.06782,14.3375,276,0.5,7.615,43.73,,
T,50.06782,14.33729,276,0,7.63,15.03,,
T,50.06782,14.33694,275,-4,7.655,25.06,,
T,50.06781,14.33658,275.3,1.1,7.681,25.8,,
T,50.06779,14.33592,276.6,2.8,7.728,47.3,,
T,50.06778,14.33586,276.9,6.2,7.733,4.44,,
T,50.06778,14.33583,277,4.4,7.735,2.15,,
T,50.06777,14.33577,277.1,1.8,7.739,4.44,,
T,50.06776,14.33549,277.2,0.6,7.759,20.08,,
T,50.06775,14.33523,277.3,0.6,7.778,18.65,,
T,50.06774,14.33497,277.5,1.2,7.797,18.65,,
T,50.06774,14.33476,278.3,5,7.812,15.03,,
T,50.06773,14.33445,279.5,5.5,7.834,22.22,,
T,50.06772,14.33426,280.8,9.7,7.847,13.65,,
T,50.06771,14.33408,281.7,7,7.86,12.94,,
T,50.06771,14.33408,281.7,,7.86,0,,
T,50.06774,14.33402,281.7,0.1,7.866,5.44,,
T,50.06776,14.33396,281.8,2,7.871,4.84,,
T,50.06778,14.33391,281.9,2.2,7.875,4.21,,
T,50.06779,14.33386,282.1,3.8,7.879,3.75,,
T,50.06781,14.33381,282.2,2.6,7.883,4.21,,
T,50.06781,14.3338,282.2,5,7.884,0.72,,
T,50.06783,14.33377,282.2,1.2,7.887,3.09,,
T,50.06785,14.33375,282.2,0,7.889,2.65,,
T,50.06788,14.33372,282.2,0,7.893,3.97,,
T,50.0679,14.33371,282.2,-1.5,7.896,2.34,,
T,50.06791,14.3337,282.2,0,7.897,1.32,,
T,50.06792,14.3337,282.2,-3.2,7.898,1.11,,
T,50.06795,14.33369,282.1,-2.1,7.901,3.41,,
T,50.06798,14.33368,282,-2.1,7.905,3.41,,
T,50.06802,14.33366,282,-1.5,7.909,4.67,,
T,50.06804,14.33365,281.9,-1.5,7.912,2.34,,
T,50.06806,14.33364,281.9,-1.5,7.914,2.34,,
